Subjects	Model	Phenotype	Predictor	Freq	N	Effect	SE	P.value	FDR
Cases	1	amygdala	H1B1G1	0.441	364	0.277	0.155	0.0743758413163056	0.179219451005924
Cases	2	amygdala	H1B1G1	0.448	328	0.246	0.162	0.129124009759104	0.301581561218632
Cases	3	amygdala	H1B1G1*footyrs	0.448	328	0.038	0.032	0.236479032556377	0.848140100951112
Cases	1	CA1	H1B1G1	0.441	364	0.065	0.153	0.672985440698997	0.734165935307997
Cases	2	CA1	H1B1G1	0.448	328	0.056	0.159	0.723409343900886	0.723409343900886
Cases	3	CA1	H1B1G1*footyrs	0.448	328	0.003	0.03	0.910864408582508	0.99367026390819
Cases	1	CA2	H1B1G1	0.441	364	0.27	0.151	0.0746747712524682	0.179219451005924
Cases	2	CA2	H1B1G1	0.448	328	0.172	0.158	0.277241725106957	0.369655633475943
Cases	3	CA2	H1B1G1*footyrs	0.448	328	-0.014	0.032	0.663465651537742	0.99367026390819
Cases	1	CA4	H1B1G1	0.441	364	0.306	0.153	0.0461606963570897	0.179219451005924
Cases	2	CA4	H1B1G1	0.448	328	0.232	0.161	0.150790780609316	0.301581561218632
Cases	3	CA4	H1B1G1*footyrs	0.448	328	0.034	0.033	0.302637550653764	0.848140100951112
Cases	1	entorhinal	H1B1G1	0.441	364	0.223	0.163	0.170953535458354	0.227938047277805
Cases	2	entorhinal	H1B1G1	0.448	328	0.162	0.17	0.340946430569282	0.409135716683138
Cases	3	entorhinal	H1B1G1*footyrs	0.448	328	0.032	0.035	0.35339170872963	0.848140100951112
Cases	1	inforbfront	H1B1G1	0.441	364	0.222	0.15	0.138234034938426	0.207351052407639
Cases	2	inforbfront	H1B1G1	0.448	328	0.228	0.158	0.149578124464189	0.301581561218632
Cases	3	inforbfront	H1B1G1*footyrs	0.448	328	0.039	0.031	0.205139896512065	0.848140100951112
Cases	1	infpar	H1B1G1	0.441	364	0.249	0.152	0.100951559097328	0.180033665339577
Cases	2	infpar	H1B1G1	0.448	328	0.263	0.16	0.101409614567068	0.301581561218632
Cases	3	infpar	H1B1G1*footyrs	0.448	328	0.009	0.031	0.758480446363397	0.99367026390819
Cases	1	loccoer	H1B1G1	0.441	364	-0.006	0.159	0.969715953178898	0.969715953178898
Cases	2	loccoer	H1B1G1	0.448	328	-0.067	0.166	0.685752963818577	0.723409343900886
Cases	3	loccoer	H1B1G1*footyrs	0.448	328	0.023	0.033	0.484235696047844	0.968471392095688
Cases	1	midfront	H1B1G1	0.441	364	0.193	0.153	0.206906613311546	0.248287935973855
Cases	2	midfront	H1B1G1	0.448	328	0.185	0.16	0.249496268804845	0.369655633475943
Cases	3	midfront	H1B1G1*footyrs	0.448	328	0.057	0.033	0.0791690843733857	0.848140100951112
Cases	1	suptemp	H1B1G1	0.441	364	0.365	0.156	0.019728152696465	0.179219451005924
Cases	2	suptemp	H1B1G1	0.448	328	0.343	0.163	0.036545124889066	0.301581561218632
Cases	3	suptemp	H1B1G1*footyrs	0.448	328	0.017	0.032	0.600883725255753	0.99367026390819
Cases	1	CTEstage	H1B1G1	0.441	363	0.312	0.157	0.046806391090684	0.179219451005924
Cases	2	CTEstage	H1B1G1	0.448	328	0.258	0.166	0.120177493554722	0.301581561218632
Cases	3	CTEstage	H1B1G1*footyrs	0.448	328	0	0.034	0.993920133423868	0.993920133423868
Cases	1	subnigra	H1B1G1	0.441	364	0.244	0.15	0.105019638114753	0.180033665339577
Cases	2	subnigra	H1B1G1	0.448	328	0.192	0.156	0.219176185996083	0.369655633475943
Cases	3	subnigra	H1B1G1*footyrs	0.448	328	-0.004	0.032	0.889131739088077	0.99367026390819
