Subjects	Model	Phenotype	Predictor	Freq	N	Effect	SE	P.value	FDR
Euro	1	CTE	H1B1G1	0.481	80	0.384	0.552	0.488621185389151	0.580153054914341
Euro	1	DementiaHx	H1B1G1	0.481	79	0.326	0.587	0.580153054914341	0.580153054914341
Euro	1	amygdala	H1B1G1	0.481	80	0.752	0.472	0.116457680754372	0.313962522476546
Euro	1	CA1	H1B1G1	0.481	80	0.295	0.456	0.519844931794117	0.571829424973529
Euro	1	CA2	H1B1G1	0.481	80	0.585	0.463	0.210790177471081	0.333918310217989
Euro	1	CA4	H1B1G1	0.481	80	0.314	0.408	0.444323422670864	0.543061961042167
Euro	1	entorhinal	H1B1G1	0.481	80	1.095	0.495	0.0308050219509819	0.313962522476546
Euro	1	inforbfront	H1B1G1	0.481	80	0.64	0.431	0.142710237489339	0.313962522476546
Euro	1	infpar	H1B1G1	0.481	80	0.652	0.43	0.134051425570664	0.313962522476546
Euro	1	loccoer	H1B1G1	0.481	80	-0.206	0.456	0.652255871910474	0.652255871910474
Euro	1	midfront	H1B1G1	0.481	80	0.446	0.446	0.321147897410798	0.441578358939847
Euro	1	suptemp	H1B1G1	0.481	80	0.682	0.432	0.119604073750532	0.313962522476546
Euro	1	CTEstage	H1B1G1	0.481	79	0.437	0.438	0.323318391964921	0.580153054914341
Euro	1	subnigra	H1B1G1	0.481	80	0.525	0.416	0.21249347013872	0.333918310217989
Euro	1	AT8PositiveTissue.log	H1B1G1	0.481	80	0.54	0.52	0.304232748398408	0.580153054914341
